Date,Adj Close,Close,High,Low,Open,Volume
2012-10-17 00:00:00+00:00,19.5033474,23.02178574,23.3139286,23,23.17392921,389037600
2012-10-18 00:00:00+00:00,19.14118004,22.59428596,22.93071365,22.5,22.84250069,476624400
2012-10-19 00:00:00+00:00,18.45133591,21.78000069,22.56321335,21.77214241,22.53750038,744086000
2012-10-22 00:00:00+00:00,19.18323326,22.64392853,22.69214249,21.81285667,21.87214279,546730800
2012-10-23 00:00:00+00:00,18.55784988,21.90571404,22.63928604,21.84642982,22.5357132,707145600
2012-10-24 00:00:00+00:00,18.66283226,22.02964211,22.37678528,21.80857086,22.19428635,558527200
2012-10-25 00:00:00+00:00,18.44226074,21.7692852,22.2142868,21.62678528,22.1428566,656325600
2012-10-26 00:00:00+00:00,18.27464104,21.5714283,21.9285717,21.1071434,21.76535606,1018432800
2012-10-31 00:00:00+00:00,18.01202583,21.26142883,21.4985714,20.98928642,21.24571419,510003200
2012-11-01 00:00:00+00:00,18.04893684,21.30500031,21.5357132,21.22035789,21.36499977,361298000
2012-11-02 00:00:00+00:00,17.45168877,20.60000038,21.31964302,20.5267868,21.28178596,599373600
2012-11-05 00:00:00+00:00,17.68828011,20.87928581,20.99178505,20.62857056,20.84000015,529135600
2012-11-06 00:00:00+00:00,17.63472748,20.81607056,21.09785652,20.71750069,21.07964325,374917200
2012-11-07 00:00:00+00:00,16.9599762,19.9285717,20.5192852,19.8482132,20.49428558,793648800
2012-11-08 00:00:00+00:00,16.34449196,19.2053566,20.07964325,19.11750031,20.02249908,1056146000
2012-11-09 00:00:00+00:00,16.62746048,19.53785706,19.81714249,19.06142807,19.30071449,929913600
2012-11-12 00:00:00+00:00,16.49889374,19.38678551,19.8035717,19.23749924,19.79107094,515802000
2012-11-13 00:00:00+00:00,16.50102806,19.38928604,19.65999985,19.15571404,19.24678612,532949200
2012-11-14 00:00:00+00:00,16.31804657,19.17428589,19.55178642,19.14928627,19.4821434,477170400
2012-11-15 00:00:00+00:00,15.97580814,18.77214241,19.2678566,18.66500092,19.19750023,789910800
2012-11-16 00:00:00+00:00,16.03842735,18.84571457,18.9285717,18.0625,18.75714302,1266893600
2012-11-19 00:00:00+00:00,17.1949234,20.20464325,20.2678566,19.28142929,19.3110714,823317600
2012-11-20 00:00:00+00:00,17.04842758,20.03249931,20.42678642,19.80642891,20.42535782,642754000
2012-11-21 00:00:00+00:00,17.07243347,20.06071472,20.26321411,19.87857056,20.1517868,373002000
2012-11-23 00:00:00+00:00,17.37030029,20.4107132,20.4285717,20.09285736,20.25607109,272826400
2012-11-26 00:00:00+00:00,17.91830635,21.05464363,21.0714283,20.4896431,20.56785774,630579600
2012-11-27 00:00:00+00:00,17.77393723,20.88500023,21.0864296,20.71785736,21.05535698,533330000
2012-11-28 00:00:00+00:00,17.71801186,20.81928635,20.92142868,20.43785667,20.61678505,520864400
2012-11-29 00:00:00+00:00,17.91313553,21.04857063,21.2232132,20.9017868,21.07928658,514698800
2012-11-30 00:00:00+00:00,17.78912926,20.90285683,21.01428604,20.80999947,20.9567852,391319600
2012-12-03 00:00:00+00:00,17.81679535,20.93535614,21.23535728,20.9107132,21.20178604,364280000
2012-12-04 00:00:00+00:00,17.5025177,20.56607056,20.77857018,20.43321419,20.77857018,557068400
2012-12-05 00:00:00+00:00,16.37610435,19.24250031,20.3303566,19.24178505,20.31821442,1044638000
2012-12-06 00:00:00+00:00,16.63294411,19.54428673,19.76107025,18.52249908,18.89071465,1177212400
2012-12-07 00:00:00+00:00,16.20772171,19.0446434,19.82857132,18.9285717,19.76428604,787040800
2012-12-10 00:00:00+00:00,16.10346985,18.92214394,19.23250008,18.62785721,18.75,630484400
2012-12-11 00:00:00+00:00,16.45513344,19.33535767,19.62714386,19.19178581,19.27750015,592345600
2012-12-12 00:00:00+00:00,16.38249016,19.25,19.5714283,19.15250015,19.56321335,487144000
2012-12-13 00:00:00+00:00,16.09951782,18.91749954,19.20142937,18.77857018,18.96964264,625259600
2012-12-14 00:00:00+00:00,15.49466896,18.2067852,18.50464249,18.05642891,18.3839283,1009579200
2012-12-17 00:00:00+00:00,15.76944065,18.52964211,18.5714283,17.90107155,18.17607117,757607200
2012-12-18 00:00:00+00:00,16.22747421,19.06785774,19.10357094,18.5803566,18.75,625685200
2012-12-19 00:00:00+00:00,15.9967804,18.79678535,19.06071472,18.7678566,18.98107147,449369200
2012-12-20 00:00:00+00:00,15.85757637,18.63321495,18.93571472,18.53142929,18.9285717,481689600
2012-12-21 00:00:00+00:00,15.78462982,18.54750061,18.55964279,18.22285652,18.30249977,596268400
2012-12-24 00:00:00+00:00,15.81016159,18.57749939,18.7232132,18.52535629,18.58392906,175753200
2012-12-26 00:00:00+00:00,15.5922327,18.3214283,18.5521431,18.25428581,18.5357132,302436400
2012-12-27 00:00:00+00:00,15.65484905,18.39500046,18.4375,18.02357101,18.3407135,455120400
2012-12-28 00:00:00+00:00,15.48859406,18.19964218,18.37428665,18.14714241,18.22464371,354278400
2012-12-31 00:00:00+00:00,16.17489433,19.00607109,19.12142944,18.1785717,18.23321342,659492400
2013-01-02 00:00:00+00:00,16.68733978,19.60821342,19.8214283,19.34392929,19.77928543,560518000
2013-01-03 00:00:00+00:00,16.47670555,19.36071396,19.63107109,19.3214283,19.56714249,352965200
2013-01-04 00:00:00+00:00,16.01776695,18.8214283,19.23678589,18.77964211,19.17749977,594333600
2013-01-07 00:00:00+00:00,15.9235363,18.71071434,18.90357018,18.39999962,18.6428566,484156400
2013-01-08 00:00:00+00:00,15.96639442,18.76107025,18.99607086,18.6160717,18.90035629,458707200
2013-01-09 00:00:00+00:00,15.716856,18.46785736,18.75035667,18.42821312,18.6607132,407604400
2013-01-10 00:00:00+00:00,15.91168118,18.69678688,18.88285637,18.41142845,18.87678528,601146000
2013-01-11 00:00:00+00:00,15.81411171,18.58214378,18.76142883,18.53642845,18.6071434,350506800
2013-01-14 00:00:00+00:00,15.2502985,17.9196434,18.125,17.80392838,17.95285606,734207600
2013-01-15 00:00:00+00:00,14.76916122,17.35428619,17.82107162,17.26357079,17.79642868,876772400
2013-01-16 00:00:00+00:00,15.38221455,18.07464218,18.19428635,17.5892868,17.66571426,690804800
2013-01-17 00:00:00+00:00,15.27856827,17.95285606,18.2410717,17.92964363,18.22535706,453678400
2013-01-18 00:00:00+00:00,15.1971159,17.8571434,17.93642807,17.72857094,17.80428505,472922800
2013-01-22 00:00:00+00:00,15.34209442,18.02750015,18.13857079,17.73678589,18.02000046,461546400
2013-01-23 00:00:00+00:00,15.62293911,18.35750008,18.39249992,18.02750015,18.17178535,861509600
2013-01-24 00:00:00+00:00,13.6925993,16.0892868,16.63321495,16.0803566,16.4285717,1460852400
2013-01-25 00:00:00+00:00,13.36981297,15.71000004,16.29392815,15.53571415,16.13178635,1208026400
2013-01-28 00:00:00+00:00,13.67223549,16.06535721,16.1860714,15.56642914,15.63678646,785517600
2013-01-29 00:00:00+00:00,13.92876148,16.36678505,16.43571472,16.14714241,16.375,571158000
2013-01-30 00:00:00+00:00,13.88499451,16.31535721,16.52142906,16.2321434,16.3214283,417155200
2013-01-31 00:00:00+00:00,13.84426594,16.26749992,16.40285683,16.24928665,16.32071495,319334400
2013-02-01 00:00:00+00:00,13.7874279,16.20071411,16.40999985,16.01250076,16.39678574,539484400
2013-02-04 00:00:00+00:00,13.44397831,15.79714298,16.28357124,15.78571415,16.21107101,477117200
2013-02-05 00:00:00+00:00,13.91569328,16.35142899,16.41928673,15.79357147,15.85892868,573347600
2013-02-06 00:00:00+00:00,13.90080166,16.33392906,16.6607132,16.1635704,16.30249977,593706400
2013-02-07 00:00:00+00:00,14.31412506,16.72214317,16.7857132,16.21857071,16.5446434,704580800
2013-02-08 00:00:00+00:00,14.52078629,16.96357155,17.10035706,16.7232132,16.9285717,633158400
2013-02-11 00:00:00+00:00,14.67211151,17.14035606,17.31928635,16.9017868,17.0178566,517490400
2013-02-12 00:00:00+00:00,14.30434322,16.71071434,17.22785759,16.70499992,17.12535667,609053200
2013-02-13 00:00:00+00:00,14.2771349,16.67892838,16.91571426,16.54357147,16.6860714,475207600
2013-02-14 00:00:00+00:00,14.26429653,16.66392899,16.84428596,16.57214355,16.59000015,355275200
2013-02-15 00:00:00+00:00,14.06772327,16.43428612,16.79142952,16.42571449,16.74464226,391745200
2013-02-19 00:00:00+00:00,14.06252098,16.42821312,16.52607155,16.20892906,16.46785736,435783600
2013-02-20 00:00:00+00:00,13.72195721,16.03035736,16.34607124,16.02857018,16.34607124,476302400
2013-02-21 00:00:00+00:00,13.63666058,15.93071365,16.04178619,15.81499958,15.92857075,447182400
2013-02-22 00:00:00+00:00,13.78187656,16.10035706,16.12857056,15.94999981,16.0446434,330654800
2013-02-25 00:00:00+00:00,13.53700161,15.81428623,16.25428581,15.80607128,16.20892906,372579200
2013-02-26 00:00:00+00:00,13.72562599,16.03464317,16.1264286,15.63071442,15.85071373,501499600
2013-02-27 00:00:00+00:00,13.59110832,15.87749958,16.15857124,15.73750019,16.01535606,587350400
2013-02-28 00:00:00+00:00,13.49419975,15.76428604,15.99535656,15.76428604,15.85892868,322515200
2013-03-01 00:00:00+00:00,13.16005325,15.37392902,15.64928627,15.3564291,15.6428566,552448400
2013-03-04 00:00:00+00:00,12.84150124,15.00178623,15.29285717,14.96428585,15.27857113,582755600
2013-03-05 00:00:00+00:00,13.18053818,15.39785671,15.54249954,15.02678585,15.0528574,638433600
2013-03-06 00:00:00+00:00,13.01301003,15.20214272,15.5446434,15.15821362,15.51821423,460250000
2013-03-07 00:00:00+00:00,13.16341972,15.37785721,15.42892933,15.03785706,15.16071415,468473600
2013-03-08 00:00:00+00:00,13.19826698,15.41857147,15.55107117,15.30749989,15.35000038,391482000
2013-03-11 00:00:00+00:00,13.38628674,15.63821411,15.67892933,15.18357086,15.34821415,474236000
2013-03-12 00:00:00+00:00,13.09768963,15.30107117,15.67428589,15.27035713,15.55714321,465911600
2013-03-13 00:00:00+00:00,13.09524441,15.29821396,15.5178566,15.19142914,15.30178642,405549200
2013-03-14 00:00:00+00:00,13.22211647,15.44642925,15.52285671,15.37321377,15.45821381,303875600
2013-03-15 00:00:00+00:00,13.56329155,15.84500027,15.8653574,15.61607075,15.64035702,643960800
2013-03-18 00:00:00+00:00,13.9319849,16.27571487,16.33785629,15.75714302,15.76607132,606197200
2013-03-19 00:00:00+00:00,13.89437962,16.23178673,16.46321487,16.0178566,16.4107132,526775200
2013-03-20 00:00:00+00:00,13.82070637,16.14571381,16.34392929,16.05678558,16.3364296,308660800
2013-03-21 00:00:00+00:00,13.8405714,16.16892815,16.35642815,16.07500076,16.07928658,383255600
2013-03-22 00:00:00+00:00,14.12121964,16.49678612,16.50357056,16.18250084,16.23500061,395105200
2013-03-25 00:00:00+00:00,14.17227554,16.55642891,16.78392982,16.49214363,16.59607124,501135600
2013-03-26 00:00:00+00:00,14.09768009,16.46928596,16.63714218,16.44750023,16.62285614,294294000
2013-03-27 00:00:00+00:00,13.82070637,16.14571381,16.31428528,16.09749985,16.3021431,331237200
2013-03-28 00:00:00+00:00,13.53272152,15.80928612,16.13642883,15.77214336,16.06500053,442839600
2013-04-01 00:00:00+00:00,13.11236095,15.31821442,15.84642887,15.27642918,15.78214264,389732000
2013-04-02 00:00:00+00:00,13.13926697,15.34964275,15.64785671,15.22857094,15.27142906,529519200
2013-04-03 00:00:00+00:00,13.20652294,15.42821407,15.61714268,15.36821365,15.40607071,363216000
2013-04-04 00:00:00+00:00,13.07598495,15.27571392,15.53571415,15.1875,15.49142933,358447600
2013-04-05 00:00:00+00:00,12.93780518,15.11428642,15.17678642,14.98857117,15.16071415,383695200
2013-04-08 00:00:00+00:00,13.02981853,15.22178555,15.2678566,15.08892918,15.17321396,300829200
2013-04-09 00:00:00+00:00,13.05336094,15.2492857,15.30357075,15.09821415,15.22714329,306614000
2013-04-10 00:00:00+00:00,13.31963634,15.56035709,15.60928631,15.21464252,15.28928566,375928000
2013-04-11 00:00:00+00:00,13.27805996,15.51178646,15.64249992,15.39999962,15.48999977,328364400
2013-04-12 00:00:00+00:00,13.13957596,15.35000038,15.50535679,15.32464314,15.50535679,238613200
2013-04-15 00:00:00+00:00,12.83539009,14.99464321,15.28178596,14.98392868,15.25,317520000
2013-04-16 00:00:00+00:00,13.03073788,15.22285748,15.23607063,15.02035713,15.05607128,305771200
2013-04-17 00:00:00+00:00,12.31414604,14.38571358,15.02142906,14.21821404,15.0096426,945056000
2013-04-18 00:00:00+00:00,11.98550415,14.00178623,14.49250031,13.91928577,14.46392918,666299200
2013-04-19 00:00:00+00:00,11.93903351,13.94750023,14.27142906,13.75357056,13.85607147,609274400
2013-04-22 00:00:00+00:00,12.18788624,14.23821354,14.36428642,13.97392941,14.02285671,429920400
2013-04-23 00:00:00+00:00,12.41595078,14.50464344,14.58500004,14.24321365,14.42821407,664238400
2013-04-24 00:00:00+00:00,12.3954649,14.48071384,14.8303566,14.0178566,14.05500031,969651200
2013-04-25 00:00:00+00:00,12.48473358,14.58500004,14.78357124,14.53571415,14.6867857,384837600
2013-04-26 00:00:00+00:00,12.7543745,14.89999962,14.9560709,14.5803566,14.63607121,764097600
2013-04-29 00:00:00+00:00,13.14935684,15.36142921,15.48642921,15,15.01607132,640326400
2013-04-30 00:00:00+00:00,13.53638935,15.81357098,15.90178585,15.43107128,15.53928566,691538400
2013-05-01 00:00:00+00:00,13.42969322,15.6889286,15.89035702,15.51392937,15.8735714,506909200
2013-05-02 00:00:00+00:00,13.62015247,15.91142941,16.02107048,15.73678589,15.77785683,421828400
2013-05-03 00:00:00+00:00,13.75650024,16.07071495,16.18678665,16.04107094,16.11821365,361300800
2013-05-06 00:00:00+00:00,14.08453751,16.4539299,16.50714302,16.22535706,16.27535629,496641600
2013-05-07 00:00:00+00:00,14.02186394,16.38071442,16.6339283,16.20357132,16.60607147,483753200
2013-05-08 00:00:00+00:00,14.18022156,16.56571388,16.62035751,16.27892876,16.3942852,472598000
2013-05-09 00:00:00+00:00,14.05651283,16.31321335,16.5357132,16.27071381,16.42178535,398487600
2013-05-10 00:00:00+00:00,13.93957138,16.17749977,16.4182148,16.08857155,16.35607147,334852000
2013-05-13 00:00:00+00:00,13.99404049,16.24071312,16.35357094,16.125,16.12535667,316948800
2013-05-14 00:00:00+00:00,13.65922642,15.85214329,16.25714302,15.79107094,16.20892906,447118000
2013-05-15 00:00:00+00:00,13.1973114,15.31607056,15.75,15.08428574,15.68428612,741613600
2013-05-16 00:00:00+00:00,13.37364101,15.52071381,15.63749981,14.96071434,15.11571407,603204000
2013-05-17 00:00:00+00:00,13.3330183,15.47357082,15.71749973,15.39321423,15.68035698,427904400
2013-05-20 00:00:00+00:00,13.63060951,15.81892872,15.92142868,15.36071396,15.42535686,451578400
2013-05-21 00:00:00+00:00,13.52997303,15.70214272,15.90999985,15.50714302,15.64821434,456022000
2013-05-22 00:00:00+00:00,13.58197975,15.76249981,16.01250076,15.65071392,15.85892868,443038400
2013-05-23 00:00:00+00:00,13.60629463,15.79071426,15.93428612,15.5639286,15.56964302,353021200
2013-05-24 00:00:00+00:00,13.69892216,15.89821434,15.91642857,15.72714329,15.74464321,276166800
2013-05-28 00:00:00+00:00,13.58475208,15.76571369,16.11107063,15.74464321,16.06785774,386145200
2013-05-29 00:00:00+00:00,13.69276428,15.89107132,15.9821434,15.69285679,15.71428585,330576400
2013-05-30 00:00:00+00:00,13.89679718,16.12785721,16.2321434,15.87535667,15.91607094,353519600
2013-05-31 00:00:00+00:00,13.83986282,16.06178665,16.32500076,16.0535717,16.1607132,384302800
2013-06-03 00:00:00+00:00,13.87033653,16.09714317,16.15571404,15.8028574,16.09749985,372352400
2013-06-04 00:00:00+00:00,13.82694054,16.04678535,16.22964287,15.97821426,16.18642807,292728800
2013-06-05 00:00:00+00:00,13.69769001,15.89678574,16.09714317,15.84678555,15.91607094,290589600
2013-06-06 00:00:00+00:00,13.49304581,15.65928555,15.96428585,15.50178623,15.90964317,416934000
2013-06-07 00:00:00+00:00,13.59613895,15.77892876,15.82999992,15.4560709,15.58928585,404535600
2013-06-10 00:00:00+00:00,13.50627518,15.67464256,16.0385704,15.60000038,15.883214,450153200
2013-06-11 00:00:00+00:00,13.46657658,15.62857056,15.81285667,15.47571373,15.56214333,286112400
2013-06-12 00:00:00+00:00,13.3000946,15.43535709,15.75892925,15.41071415,15.69642925,265227200
2013-06-13 00:00:00+00:00,13.41610909,15.56999969,15.61214256,15.3125,15.44642925,285832400
2013-06-14 00:00:00+00:00,13.23423862,15.35892868,15.58178616,15.30357075,15.55000019,271866000
2013-06-17 00:00:00+00:00,13.29424572,15.42857075,15.56071377,15.36999989,15.40857124,259414400
2013-06-18 00:00:00+00:00,13.28716755,15.42035675,15.53214264,15.3646431,15.41285706,195025600
2013-06-19 00:00:00+00:00,13.01728535,15.1071434,15.41642857,15.1071434,15.40714264,310940000
2013-06-20 00:00:00+00:00,12.82771778,14.88714314,15.21357059,14.82750034,14.97500038,357310800
2013-06-21 00:00:00+00:00,12.72493267,14.7678566,15,14.57499981,14.94607067,481118400
2013-06-24 00:00:00+00:00,12.38765335,14.3764286,14.59500027,14.21607113,14.55000019,480746000
2013-06-25 00:00:00+00:00,12.39042187,14.37964344,14.5639286,14.24392891,14.48928642,314162800
2013-06-26 00:00:00+00:00,12.25009537,14.21678638,14.45678616,14.13071442,14.42500019,367724000
2013-06-27 00:00:00+00:00,12.11807346,14.06357098,14.33535671,14.05500031,14.25892925,337246000
2013-06-28 00:00:00+00:00,12.20270157,14.16178608,14.29535675,13.88821411,13.97714329,578516400
2013-07-01 00:00:00+00:00,12.59322166,14.61499977,14.72392941,14.32928562,14.38178635,391053600
2013-07-02 00:00:00+00:00,12.87849331,14.94607067,15.05821419,14.62392902,14.64142895,469865200
2013-07-03 00:00:00+00:00,12.94958115,15.02857113,15.1064291,14.90892887,15.03071404,240928800
2013-07-05 00:00:00+00:00,12.8455677,14.90785694,15.11750031,14.83392906,15.01392937,274024800
2013-07-08 00:00:00+00:00,12.7726326,14.82321358,15.03571415,14.66607094,15.00392914,298138400
2013-07-09 00:00:00+00:00,12.99728489,15.08392906,15.125,14.65642929,14.77142906,352584400
2013-07-10 00:00:00+00:00,12.94742489,15.02607059,15.17142868,14.9375,14.98571396,281405600
2013-07-11 00:00:00+00:00,13.14930153,15.2603569,15.2946434,15.04178619,15.10535717,326292400
2013-07-12 00:00:00+00:00,13.12530041,15.23250008,15.34964275,15.12178612,15.27321434,279563200
2013-07-15 00:00:00+00:00,13.15391922,15.26571369,15.40928555,15.17142868,15.17892933,241917200
2013-07-16 00:00:00+00:00,13.23885727,15.36428642,15.38249969,15.14892864,15.23285675,216538000
2013-07-17 00:00:00+00:00,13.242239,15.36821365,15.43642902,15.29357147,15.34642887,198990400
2013-07-18 00:00:00+00:00,13.28686428,15.42000008,15.53107071,15.37892914,15.47785664,218878800
2013-07-19 00:00:00+00:00,13.07729435,15.17678642,15.4992857,15.15535736,15.46785736,268721600
2013-07-22 00:00:00+00:00,13.11914444,15.22535706,15.34821415,15.19535732,15.33785725,207796400
2013-07-23 00:00:00+00:00,12.8938818,14.96392918,15.2485714,14.95392895,15.21428585,369395600
2013-07-24 00:00:00+00:00,13.55613232,15.73250008,15.87821388,15.54500008,15.67607117,591936800
2013-07-25 00:00:00+00:00,13.49427414,15.66071415,15.76428604,15.56464291,15.73928642,229493600
2013-07-26 00:00:00+00:00,13.57090282,15.74964333,15.7514286,15.51214314,15.54642868,200152400
2013-07-29 00:00:00+00:00,13.78016186,15.99250031,16.07107162,15.72142887,15.74285698,248057600
2013-07-30 00:00:00+00:00,13.95034409,16.19000053,16.32678604,16.04392815,16.06999969,309422400
2013-07-31 00:00:00+00:00,13.92602825,16.16178513,16.33357048,16.05107117,16.24964333,322957600
2013-08-01 00:00:00+00:00,14.05374813,16.30999947,16.31428528,16.18785667,16.2767868,206250800
2013-08-02 00:00:00+00:00,14.23407364,16.5192852,16.53035736,16.30928612,16.35750008,274783600
2013-08-05 00:00:00+00:00,14.44672394,16.76607132,16.80964279,16.50535774,16.59607124,318855600
2013-08-06 00:00:00+00:00,14.31747532,16.6160717,16.85321426,16.50607109,16.71500015,334857600
2013-08-07 00:00:00+00:00,14.309165,16.60642815,16.6785717,16.49178505,16.56428528,298858000
2013-08-08 00:00:00+00:00,14.28066254,16.46464348,16.57500076,16.35535622,16.56642914,255777200
2013-08-09 00:00:00+00:00,14.07745647,16.23035622,16.44499969,16.20178604,16.37999916,266865200
2013-08-12 00:00:00+00:00,14.47737312,16.69142914,16.73749924,16.30821419,16.31642914,364434000
2013-08-13 00:00:00+00:00,15.16536903,17.48464394,17.66642952,16.71607018,16.81928635,881941200
2013-08-14 00:00:00+00:00,15.44198895,17.8035717,18.0089283,17.62142944,17.78142929,756372400
2013-08-15 00:00:00+00:00,15.42371368,17.78249931,17.94285774,17.46714211,17.72928619,490294000
2013-08-16 00:00:00+00:00,15.56063175,17.94035721,17.96214294,17.81642914,17.86249924,362306000
2013-08-19 00:00:00+00:00,15.72821522,18.13357162,18.34785652,18,18.01214218,510518400
2013-08-20 00:00:00+00:00,15.52159691,17.89535713,18.23464394,17.88642883,18.2039299,358688400
2013-08-21 00:00:00+00:00,15.56155968,17.94142914,18.11249924,17.89999962,17.98535728,335879600
2013-08-22 00:00:00+00:00,15.5801487,17.96285629,18.05678558,17.79285622,18.03499985,244207600
2013-08-23 00:00:00+00:00,15.52005291,17.89357185,17.97678566,17.83392906,17.97392845,222731600
2013-08-26 00:00:00+00:00,15.58045769,17.96321487,18.22142982,17.875,17.8839283,330965600
2013-08-27 00:00:00+00:00,15.13501263,17.44964218,17.94678688,17.36785698,17.7857132,424188800
2013-08-28 00:00:00+00:00,15.20656967,17.53214264,17.70714378,17.3571434,17.3571434,307608000
2013-08-29 00:00:00+00:00,15.23134613,17.56071472,17.7321434,17.54035759,17.55892944,239657600
2013-08-30 00:00:00+00:00,15.09257507,17.40071487,17.60535622,17.375,17.5714283,272297200
2013-09-03 00:00:00+00:00,15.13469982,17.44928551,17.87857056,17.40535736,17.61071396,331928800
2013-09-04 00:00:00+00:00,15.44787312,17.81035614,17.93714333,17.72428513,17.84142876,345032800
2013-09-05 00:00:00+00:00,15.34193611,17.68821335,17.88142967,17.62999916,17.8660717,236367600
2013-09-06 00:00:00+00:00,15.43332005,17.79357147,17.83499908,17.49821472,17.80142975,359525600
2013-09-09 00:00:00+00:00,15.67958164,18.07749939,18.13999939,17.98142815,18.0357132,340687200
2013-09-10 00:00:00+00:00,15.32241917,17.66571426,18.12321472,17.4821434,18.07857132,743195600
2013-09-11 00:00:00+00:00,14.48821259,16.7039299,16.91749954,16.60035706,16.67892838,898696400
2013-09-12 00:00:00+00:00,14.6424799,16.88178635,16.97857094,16.64321327,16.7321434,404051200
2013-09-13 00:00:00+00:00,14.40116978,16.60357094,16.8510704,16.59642982,16.76214218,298835600
2013-09-16 00:00:00+00:00,13.943326,16.07571411,16.48607063,15.97214317,16.4642868,543706800
2013-09-17 00:00:00+00:00,14.10440636,16.26142883,16.4182148,15.9821434,15.9985714,399380800
2013-09-18 00:00:00+00:00,14.3943491,16.59571457,16.65535736,16.45214272,16.54214287,456862000
2013-09-19 00:00:00+00:00,14.63039207,16.86785698,16.99392891,16.7589283,16.81071472,404541200
2013-09-20 00:00:00+00:00,14.47891712,16.69321442,17.09107018,16.6428566,17.0714283,699302800
2013-09-23 00:00:00+00:00,15.19850826,17.52285767,17.74678612,17.23571396,17.71785736,762106800
2013-09-24 00:00:00+00:00,15.15080452,17.46785736,17.69535637,17.42214394,17.67428589,364344400
2013-09-25 00:00:00+00:00,14.91631031,17.19750023,17.48714256,17.19392967,17.47142982,316957200
2013-09-26 00:00:00+00:00,15.06159592,17.36499977,17.44857025,17.28214264,17.3571434,237221600
2013-09-27 00:00:00+00:00,14.95410156,17.2410717,17.30964279,17.16857147,17.27785683,228040400
2013-09-30 00:00:00+00:00,14.76824856,17.0267868,17.20214272,16.94321442,17.0446434,260156400
2013-10-01 00:00:00+00:00,15.11549568,17.4271431,17.46928596,17.08499908,17.08749962,353883600
2013-10-02 00:00:00+00:00,15.16505623,17.48428535,17.56428528,17.2767868,17.34392929,289184000
2013-10-03 00:00:00+00:00,14.97454929,17.26464272,17.58392906,17.16928673,17.51821327,322753200
2013-10-04 00:00:00+00:00,14.96278095,17.25107193,17.30714226,17.09285736,17.28071404,258868400
2013-10-07 00:00:00+00:00,15.10899067,17.4196434,17.59464264,17.33392906,17.37714386,312292400
2013-10-08 00:00:00+00:00,14.89803314,17.17642975,17.52285767,17.16214371,17.49785614,290917200
2013-10-09 00:00:00+00:00,15.07305622,17.37821388,17.4210701,17.08142853,17.30857086,301725200
2013-10-10 00:00:00+00:00,15.16754246,17.48714256,17.58499908,17.3942852,17.54714394,278602800
2013-10-11 00:00:00+00:00,15.26573086,17.60035706,17.63714218,17.32714272,17.39249992,267738800
2013-10-14 00:00:00+00:00,15.36578465,17.7157135,17.77071381,17.47678566,17.49392891,261898000
2013-10-15 00:00:00+00:00,15.44756222,17.80999947,17.9285717,17.69714355,17.76821327,320073600
2013-10-16 00:00:00+00:00,15.52284145,17.89678574,17.94750023,17.82964325,17.8853569,251101200
2013-10-17 00:00:00+00:00,15.62785339,18.0178566,18.02785683,17.84571457,17.85642815,253593200
2013-10-18 00:00:00+00:00,15.76383972,18.17464256,18.18785667,18.0610714,18.07107162,290542000
2013-10-21 00:00:00+00:00,16.1501236,18.62000084,18.72500038,18.26857185,18.27750015,398106800
2013-10-22 00:00:00+00:00,16.10396767,18.56678581,18.87321472,18.14392853,18.80035782,534063600
2013-10-23 00:00:00+00:00,16.26164246,18.7485714,18.7739296,18.5357132,18.5357132,313723200
2013-10-24 00:00:00+00:00,16.4769249,18.99678612,19.01678658,18.65892982,18.75,384764800
2013-10-25 00:00:00+00:00,16.29261971,18.7842865,19.04392815,18.75392914,18.97571373,337792000
2013-10-28 00:00:00+00:00,16.41404343,18.92428589,18.9642868,18.6860714,18.8942852,550440800
2013-10-29 00:00:00+00:00,16.00514984,18.45285606,19.2589283,18.3764286,19.15250015,635807200
2013-10-30 00:00:00+00:00,16.25978088,18.74642944,18.84000015,18.46500015,18.55750084,354163600
2013-10-31 00:00:00+00:00,16.19163322,18.66785622,18.83892822,18.61678505,18.75,275696400
2013-11-01 00:00:00+00:00,16.10892677,18.57250023,18.74285698,18.42285728,18.71500015,274890000
2013-11-04 00:00:00+00:00,16.31708717,18.8125,18.81500053,18.52892876,18.61071396,244627600
2013-11-05 00:00:00+00:00,16.27681541,18.76607132,18.88892937,18.6785717,18.73500061,265213200
2013-11-06 00:00:00+00:00,16.23070717,18.60428619,18.74500084,18.50714302,18.71964264,223375600
2013-11-07 00:00:00+00:00,15.96804523,18.30321312,18.68535614,18.29928589,18.55642891,262620400
2013-11-08 00:00:00+00:00,16.21948433,18.59142876,18.61178589,18.30678558,18.37785721,279316800
2013-11-11 00:00:00+00:00,16.17244148,18.53750038,18.63107109,18.37178612,18.57107162,227452400
2013-11-12 00:00:00+00:00,16.20235252,18.57178688,18.7114296,18.4642868,18.48821449,204276800
2013-11-13 00:00:00+00:00,16.22166824,18.59392929,18.6517868,18.46285629,18.5,197220800
2013-11-14 00:00:00+00:00,16.4562912,18.86285782,18.90285683,18.63821411,18.67178535,282419200
2013-11-15 00:00:00+00:00,16.35752296,18.74964333,18.89607048,18.73178673,18.80642891,317920400
2013-11-18 00:00:00+00:00,16.15935707,18.52249908,18.82821465,18.50714302,18.74964333,244944000
2013-11-19 00:00:00+00:00,16.18801689,18.55535698,18.69214249,18.49892807,18.53678513,208938800
2013-11-20 00:00:00+00:00,16.0462513,18.3928566,18.5864296,18.36892891,18.54392815,193916800
